gameid,date,type,playerid,player,team,home,away,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,win,season,player_efficiency,normalized_pts
22300160,2023-11-08,regular,202695,Kawhi Leonard,LAC,BKN,LAC,36,17,7,16,0.4375,1,6,0.16666666666666666,2,2,1.0,0,6,6,2,2,1,1,1,3,0,2024,27,-0.9530426127391094
22300160,2023-11-08,regular,201566,Russell Westbrook,LAC,BKN,LAC,31,13,6,18,0.3333333333333333,1,5,0.2,0,0,,3,4,7,8,0,0,1,1,-5,0,2024,27,0.38483414975395513
22300160,2023-11-08,regular,1626181,Norman Powell,LAC,BKN,LAC,22,10,4,8,0.5,2,5,0.4,0,0,,0,1,1,1,2,2,1,2,-6,0,2024,15,-0.6979922890139935
22300161,2023-11-08,regular,1629656,Quentin Grimes,NYK,NYK,SAS,19,8,3,5,0.6,2,4,0.5,0,0,,0,1,1,3,0,0,0,0,26,1,2024,12,0.18463505184470036
22300161,2023-11-08,regular,1628392,Isaiah Hartenstein,NYK,NYK,SAS,15,13,6,9,0.6666666666666666,0,0,,1,1,1.0,3,0,3,0,2,0,0,4,-7,1,2024,18,1.160124760540011
22300161,2023-11-08,regular,1630540,Miles McBride,NYK,NYK,SAS,2,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,-2,1,2024,0,-1.0900960795104377
22300161,2023-11-08,regular,1627853,Ryan Arcidiacono,NYK,NYK,SAS,2,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,-2,1,2024,0,
22300161,2023-11-08,regular,1629685,Dylan Windler,NYK,NYK,SAS,1,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,-2,1,2024,0,-0.6474039037382622
22300161,2023-11-08,regular,1629610,DaQuan Jeffries,NYK,NYK,SAS,2,0,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,1,0,-2,1,2024,0,-0.5054695141042366
22300161,2023-11-08,regular,1628978,Donte DiVincenzo,NYK,NYK,SAS,20,3,1,6,0.16666666666666666,1,3,0.3333333333333333,0,0,,1,3,4,2,1,0,0,1,-12,1,2024,10,-1.4080946391528986
22300161,2023-11-08,regular,1630579,Jericho Sims,NYK,NYK,SAS,2,0,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,-2,1,2024,1,-0.7857028006046867
22300161,2023-11-08,regular,1628973,Jalen Brunson,NYK,NYK,SAS,33,25,8,19,0.42105263157894735,5,8,0.625,4,4,1.0,0,2,2,6,0,0,0,2,27,1,2024,33,-0.3683601567260315
22300161,2023-11-08,regular,1628404,Josh Hart,NYK,NYK,SAS,24,3,1,3,0.3333333333333333,1,2,0.5,0,0,,0,5,5,0,1,0,0,0,-3,1,2024,9,-1.0791608704080264
22300161,2023-11-08,regular,1629011,Mitchell Robinson,NYK,NYK,SAS,31,8,3,4,0.75,0,0,,2,6,0.3333333333333333,5,7,12,1,0,0,0,3,30,1,2024,21,0.6408664858264619
22300161,2023-11-08,regular,1630193,Immanuel Quickley,NYK,NYK,SAS,28,19,8,17,0.47058823529411764,3,9,0.3333333333333333,0,0,,0,0,0,5,1,0,0,1,-3,1,2024,25,0.29958667664831856
22300161,2023-11-08,regular,1629628,RJ Barrett,NYK,NYK,SAS,32,24,8,17,0.47058823529411764,5,9,0.5555555555555556,3,3,1.0,0,2,2,6,1,0,0,2,26,1,2024,33,0.6141105323124417
22300161,2023-11-08,regular,203944,Julius Randle,NYK,NYK,SAS,31,23,8,19,0.42105263157894735,2,6,0.3333333333333333,5,8,0.625,4,12,16,5,1,0,2,1,31,1,2024,43,-0.11931869276270371
22300161,2023-11-08,regular,1630200,Tre Jones,SAS,NYK,SAS,25,12,6,11,0.5454545454545454,0,2,0.0,0,1,0.0,0,1,1,5,1,1,0,0,-2,0,2024,20,0.35680333662567393
22300161,2023-11-08,regular,1626224,Cedi Osman,SAS,NYK,SAS,13,2,1,4,0.25,0,3,0.0,0,0,,1,2,3,2,0,0,0,0,-5,0,2024,7,-1.0446207380462662
22300161,2023-11-08,regular,1631104,Blake Wesley,SAS,NYK,SAS,3,4,2,3,0.6666666666666666,0,0,,0,0,,1,1,2,1,0,0,0,0,0,0,2024,7,-0.09782422690963573
22300161,2023-11-08,regular,1630170,Devin Vassell,SAS,NYK,SAS,12,4,2,6,0.3333333333333333,0,2,0.0,0,0,,0,2,2,2,0,0,1,0,-3,0,2024,7,-2.0790364814178655
22300161,2023-11-08,regular,1631230,Dominick Barlow,SAS,NYK,SAS,3,2,1,1,1.0,0,0,,0,2,0.0,0,1,1,0,0,0,0,0,0,0,2024,3,-0.5672314755745108
22300161,2023-11-08,regular,1630572,Sandro Mamukelashvili,SAS,NYK,SAS,3,0,0,1,0.0,0,1,0.0,0,0,,1,0,1,0,0,0,0,1,0,0,2024,1,-0.782064463409082
22300161,2023-11-08,regular,1630577,Julian Champagnie,SAS,NYK,SAS,3,0,0,2,0.0,0,2,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,2024,0,-1.291123313346601
22300161,2023-11-08,regular,203926,Doug McDermott,SAS,NYK,SAS,22,11,4,9,0.4444444444444444,3,8,0.375,0,0,,1,2,3,1,0,0,3,3,-5,0,2024,12,1.1395257046013632
22300161,2023-11-08,regular,1629646,Charles Bassey,SAS,NYK,SAS,15,6,3,3,1.0,0,0,,0,0,,1,3,4,1,1,2,0,1,-4,0,2024,14,0.8347828149753309
22300161,2023-11-08,regular,1628380,Zach Collins,SAS,NYK,SAS,25,11,4,6,0.6666666666666666,1,2,0.5,2,2,1.0,2,5,7,3,0,3,2,4,-12,0,2024,22,-0.0444320997224737
22300161,2023-11-08,regular,1631103,Malaki Branham,SAS,NYK,SAS,24,14,6,9,0.6666666666666666,2,2,1.0,0,0,,0,0,0,1,0,0,1,2,-9,0,2024,14,0.795533186752724
22300161,2023-11-08,regular,1641705,Victor Wembanyama,SAS,NYK,SAS,30,14,4,14,0.2857142857142857,0,4,0.0,6,6,1.0,4,5,9,2,0,1,3,2,-25,0,2024,23,-1.0260070200371818
22300161,2023-11-08,regular,1629640,Keldon Johnson,SAS,NYK,SAS,33,9,4,9,0.4444444444444444,1,4,0.25,0,2,0.0,0,7,7,8,0,0,3,4,-21,0,2024,21,-0.98617729493786
22300161,2023-11-08,regular,1631110,Jeremy Sochan,SAS,NYK,SAS,29,16,7,12,0.5833333333333334,2,4,0.5,0,0,,0,6,6,5,0,0,0,5,-19,0,2024,27,0.6235391675426606
22300162,2023-11-08,regular,1630245,Ayo Dosunmu,CHI,CHI,PHX,10,2,1,2,0.5,0,0,,0,0,,2,1,3,1,0,0,1,0,-4,0,2024,5,-1.3909392337256758
22300162,2023-11-08,regular,1628470,Torrey Craig,CHI,CHI,PHX,20,0,0,3,0.0,0,2,0.0,0,0,,0,2,2,1,1,0,0,3,-24,0,2024,4,-1.3648547569738572
22300162,2023-11-08,regular,203083,Andre Drummond,CHI,CHI,PHX,12,2,1,1,1.0,0,0,,0,0,,1,2,3,1,1,0,2,2,15,0,2024,5,-1.2627729557167293
22300162,2023-11-08,regular,1628975,Jevon Carter,CHI,CHI,PHX,13,8,3,8,0.375,2,4,0.5,0,0,,0,0,0,0,0,1,0,2,10,0,2024,9,0.679084266717469
22300162,2023-11-08,regular,1627936,Alex Caruso,CHI,CHI,PHX,31,19,7,9,0.7777777777777778,4,5,0.8,1,2,0.5,1,3,4,2,3,2,1,3,24,0,2024,29,2.018235904041641
22300162,2023-11-08,regular,1629632,Coby White,CHI,CHI,PHX,37,11,5,14,0.35714285714285715,1,5,0.2,0,0,,1,6,7,6,3,1,2,3,-11,0,2024,26,-1.0898883322376773
22300162,2023-11-08,regular,203897,Zach LaVine,CHI,CHI,PHX,41,22,7,13,0.5384615384615384,3,6,0.5,5,7,0.7142857142857143,1,7,8,8,1,0,3,2,-14,0,2024,36,0.2443686030731988
22300162,2023-11-08,regular,1630172,Patrick Williams,CHI,CHI,PHX,21,3,1,7,0.14285714285714285,1,2,0.5,0,0,,1,3,4,1,1,0,1,0,18,0,2024,8,-1.18292113931137
22300162,2023-11-08,regular,201942,DeMar DeRozan,CHI,CHI,PHX,40,22,6,20,0.3,1,4,0.25,9,11,0.8181818181818182,0,2,2,7,1,2,2,2,-3,0,2024,32,-0.27337007483299786
22300162,2023-11-08,regular,202696,Nikola Vucevic,CHI,CHI,PHX,41,26,11,19,0.5789473684210527,2,5,0.4,2,3,0.6666666666666666,2,4,6,3,1,1,2,5,-16,0,2024,35,1.2345373784755715
22300162,2023-11-08,regular,1629234,Drew Eubanks,PHX,CHI,PHX,14,4,1,1,1.0,0,0,,2,2,1.0,0,3,3,2,0,2,0,2,-12,1,2024,11,-0.2752388824862778
22300162,2023-11-08,regular,203078,Bradley Beal,PHX,CHI,PHX,24,13,3,12,0.25,3,6,0.5,4,4,1.0,0,4,4,4,0,1,2,0,16,1,2024,20,-0.5975980773128095
22300162,2023-11-08,regular,1629626,Bol Bol,PHX,CHI,PHX,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,1,2024,0,-0.9421719553734417
22300162,2023-11-08,regular,1629139,Yuta Watanabe,PHX,CHI,PHX,18,6,2,5,0.4,2,5,0.4,0,0,,0,5,5,0,0,1,3,2,-11,1,2024,9,0.7786444817307191
22300162,2023-11-08,regular,1630692,Jordan Goodwin,PHX,CHI,PHX,17,6,2,5,0.4,2,3,0.6666666666666666,0,0,,1,1,2,0,0,0,0,1,2,1,2024,8,-0.08801330403414323
22300162,2023-11-08,regular,201569,Eric Gordon,PHX,CHI,PHX,25,2,1,9,0.1111111111111111,0,8,0.0,0,0,,0,1,1,2,0,0,3,1,-16,1,2024,2,-1.3021763542393725
22300162,2023-11-08,regular,1629006,Josh Okogie,PHX,CHI,PHX,18,7,3,6,0.5,0,2,0.0,1,2,0.5,2,0,2,0,1,0,0,2,-18,1,2024,10,0.5564938540900312
22300162,2023-11-08,regular,1628960,Grayson Allen,PHX,CHI,PHX,37,26,9,16,0.5625,8,13,0.6153846153846154,0,0,,0,8,8,4,1,2,1,3,8,1,2024,40,1.75343206242058
22300162,2023-11-08,regular,1628966,Keita Bates-Diop,PHX,CHI,PHX,31,7,2,4,0.5,2,4,0.5,1,2,0.5,1,4,5,3,1,3,0,3,19,1,2024,19,1.0124621145183572
22300162,2023-11-08,regular,201142,Kevin Durant,PHX,CHI,PHX,42,25,7,16,0.4375,2,5,0.4,9,9,1.0,1,6,7,9,2,1,6,2,5,1,2024,38,-0.28156209654459136
22300162,2023-11-08,regular,203994,Jusuf Nurkic,PHX,CHI,PHX,38,20,8,16,0.5,0,2,0.0,4,6,0.6666666666666666,8,9,17,8,2,0,6,4,12,1,2024,41,1.4976080257585767
22300163,2023-11-08,regular,1626246,Boban Marjanovic,HOU,HOU,LAL,6,6,3,4,0.75,0,0,,0,1,0.0,2,5,7,0,0,0,0,1,3,1,2024,13,0.7695344621325958
22300163,2023-11-08,regular,1631106,Tari Eason,HOU,HOU,LAL,14,9,4,10,0.4,1,2,0.5,0,0,,4,5,9,2,0,1,2,1,5,1,2024,19,-0.13620917033557273
22300163,2023-11-08,regular,203493,Reggie Bullock Jr.,HOU,HOU,LAL,12,3,1,3,0.3333333333333333,1,2,0.5,0,0,,0,1,1,1,0,0,0,0,6,1,2024,5,0.3180593930692898
22300163,2023-11-08,regular,1629111,Jock Landale,HOU,HOU,LAL,12,2,1,3,0.3333333333333333,0,1,0.0,0,0,,1,2,3,0,0,1,1,0,6,1,2024,5,-0.5998082475920282
22300163,2023-11-08,regular,1631095,Jabari Smith Jr.,HOU,HOU,LAL,26,12,4,8,0.5,2,4,0.5,2,2,1.0,1,5,6,0,1,0,2,2,19,1,2024,17,-0.27223645861474005
22300163,2023-11-08,regular,1628988,Aaron Holiday,HOU,HOU,LAL,23,7,3,6,0.5,1,2,0.5,0,0,,0,2,2,3,0,0,0,3,12,1,2024,12,0.07508330175311492
22300163,2023-11-08,regular,1627832,Fred VanVleet,HOU,HOU,LAL,29,9,2,9,0.2222222222222222,1,6,0.16666666666666666,4,4,1.0,1,3,4,10,1,0,1,2,28,1,2024,23,-1.0508578291318675
22300163,2023-11-08,regular,1630578,Alperen Sengun,HOU,HOU,LAL,25,19,8,10,0.8,0,0,,3,4,0.75,0,7,7,4,0,0,1,1,18,1,2024,29,-0.3002694828857304
22300163,2023-11-08,regular,201145,Jeff Green,HOU,HOU,LAL,11,9,4,5,0.8,0,0,,1,2,0.5,3,3,6,0,0,0,1,3,10,1,2024,14,0.5109936347088216
22300163,2023-11-08,regular,1628415,Dillon Brooks,HOU,HOU,LAL,25,5,2,6,0.3333333333333333,1,3,0.3333333333333333,0,0,,0,4,4,1,0,0,2,4,18,1,2024,8,-1.1451768715518467
22300163,2023-11-08,regular,1631466,Nate Williams,HOU,HOU,LAL,8,5,2,4,0.5,0,1,0.0,1,2,0.5,0,0,0,1,1,0,0,0,5,1,2024,7,0.6778555185023019
22300163,2023-11-08,regular,1630224,Jalen Green,HOU,HOU,LAL,21,28,11,15,0.7333333333333333,5,6,0.8333333333333334,1,4,0.25,1,6,7,3,1,0,1,3,24,1,2024,38,0.9003684145169131
22300163,2023-11-08,regular,1630256,Jae'Sean Tate,HOU,HOU,LAL,27,14,6,10,0.6,2,6,0.3333333333333333,0,0,,1,0,1,1,0,2,0,3,16,1,2024,18,2.889838132473578
22300163,2023-11-08,regular,1641793,D'Moi Hodge,LAL,HOU,LAL,10,3,1,3,0.3333333333333333,0,2,0.0,1,2,0.5,0,0,0,1,0,1,1,1,-4,0,2024,4,0.5
22300163,2023-11-08,regular,1630559,Austin Reaves,LAL,HOU,LAL,26,7,2,9,0.2222222222222222,0,4,0.0,3,3,1.0,0,1,1,4,2,0,2,1,-28,0,2024,12,-1.5659499552629648
22300163,2023-11-08,regular,2544,LeBron James,LAL,HOU,LAL,27,18,7,13,0.5384615384615384,0,2,0.0,4,5,0.8,1,5,6,2,0,0,3,1,-24,0,2024,23,-1.1523048561228284
22300163,2023-11-08,regular,1630658,Colin Castleton,LAL,HOU,LAL,14,2,1,3,0.3333333333333333,0,0,,0,0,,2,0,2,2,0,0,0,5,-8,0,2024,6,0.2685430777647873
22300163,2023-11-08,regular,1626174,Christian Wood,LAL,HOU,LAL,22,0,0,1,0.0,0,0,,0,2,0.0,0,4,4,1,0,0,0,4,-19,0,2024,5,-1.4957821031273324
22300163,2023-11-08,regular,1641721,Maxwell Lewis,LAL,HOU,LAL,8,0,0,2,0.0,0,0,,0,0,,0,1,1,0,0,0,0,0,-5,0,2024,1,-0.4013714084289466
22300163,2023-11-08,regular,1627752,Taurean Prince,LAL,HOU,LAL,27,7,3,6,0.5,1,2,0.5,0,0,,0,1,1,1,0,0,1,3,-16,0,2024,8,-0.40026665957806185
22300163,2023-11-08,regular,1629629,Cam Reddish,LAL,HOU,LAL,25,7,2,7,0.2857142857142857,0,3,0.0,3,4,0.75,0,1,1,0,3,0,0,0,-20,0,2024,11,0.3198584919871371
22300163,2023-11-08,regular,1631108,Max Christie,LAL,HOU,LAL,28,4,1,8,0.125,0,2,0.0,2,3,0.6666666666666666,1,7,8,3,0,1,1,2,-15,0,2024,15,-0.06395595145633792
22300163,2023-11-08,regular,1629060,Rui Hachimura,LAL,HOU,LAL,26,24,10,15,0.6666666666666666,2,3,0.6666666666666666,2,5,0.4,1,7,8,2,2,1,0,0,-13,0,2024,37,1.4754935729118714
22300163,2023-11-08,regular,1626156,D'Angelo Russell,LAL,HOU,LAL,28,22,9,18,0.5,4,7,0.5714285714285714,0,0,,0,2,2,4,0,3,1,1,-18,0,2024,30,0.4620931827823602
22300164,2023-11-08,regular,1631223,David Roddy,MEM,MEM,MIA,13,4,1,2,0.5,0,0,,2,2,1.0,2,1,3,0,1,0,2,2,10,0,2024,6,-0.44698149422946115
22300164,2023-11-08,regular,1630217,Desmond Bane,MEM,MEM,MIA,36,15,4,16,0.25,2,8,0.25,5,6,0.8333333333333334,0,5,5,3,1,2,1,3,-18,0,2024,25,-1.044744552564513
22300164,2023-11-08,regular,203935,Marcus Smart,MEM,MEM,MIA,32,11,4,14,0.2857142857142857,0,3,0.0,3,4,0.75,0,4,4,7,2,0,3,4,-17,0,2024,21,-0.46790344802284634
22300164,2023-11-08,regular,1631254,Kenneth Lofton Jr.,MEM,MEM,MIA,7,2,1,3,0.3333333333333333,0,0,,0,0,,0,0,0,1,0,0,0,1,2,0,2024,3,-0.3960398436125019
22300164,2023-11-08,regular,1630533,Ziaire Williams,MEM,MEM,MIA,21,2,1,9,0.1111111111111111,0,5,0.0,0,0,,1,1,2,0,2,0,1,2,-10,0,2024,5,-1.0038202856993395
22300164,2023-11-08,regular,202687,Bismack Biyombo,MEM,MEM,MIA,30,9,4,4,1.0,0,0,,1,2,0.5,6,4,10,0,1,0,1,4,-16,0,2024,19,1.1260087944337223
22300164,2023-11-08,regular,1631367,Jacob Gilyard,MEM,MEM,MIA,15,6,2,3,0.6666666666666666,2,3,0.6666666666666666,0,0,,0,0,0,4,0,0,0,1,10,0,2024,10,0.3896901411004859
22300164,2023-11-08,regular,1628991,Jaren Jackson Jr.,MEM,MEM,MIA,33,28,9,18,0.5,2,8,0.25,8,10,0.8,2,2,4,2,0,1,1,5,-5,0,2024,34,0.6455351185142107
22300164,2023-11-08,regular,1630583,Santi Aldama,MEM,MEM,MIA,26,12,5,14,0.35714285714285715,2,4,0.5,0,2,0.0,2,6,8,0,2,1,1,4,7,0,2024,22,0.21800073249898017
22300164,2023-11-08,regular,1628379,Luke Kennard,MEM,MEM,MIA,27,13,4,7,0.5714285714285714,3,6,0.5,2,2,1.0,0,2,2,3,1,0,3,1,7,0,2024,16,0.3403728228525088
22300164,2023-11-08,regular,1629312,Haywood Highsmith,MIA,MEM,MIA,27,14,5,7,0.7142857142857143,2,4,0.5,2,2,1.0,2,0,2,1,1,3,0,2,12,1,2024,21,1.4355082461270565
22300164,2023-11-08,regular,1629130,Duncan Robinson,MIA,MEM,MIA,35,9,3,7,0.42857142857142855,2,5,0.4,1,2,0.5,0,3,3,2,0,0,5,3,2,1,2024,9,-0.5299340393063715
22300164,2023-11-08,regular,1626196,Josh Richardson,MIA,MEM,MIA,17,2,1,9,0.1111111111111111,0,5,0.0,0,0,,0,0,0,2,0,1,4,1,-19,1,2024,1,-1.5616333077637534
22300164,2023-11-08,regular,202710,Jimmy Butler,MIA,MEM,MIA,35,15,5,13,0.38461538461538464,2,4,0.5,3,3,1.0,1,2,3,2,2,0,1,1,12,1,2024,21,-0.8363664735913598
22300164,2023-11-08,regular,1629639,Tyler Herro,MIA,MEM,MIA,8,6,2,4,0.5,0,0,,2,3,0.6666666666666666,0,1,1,2,1,0,0,2,6,1,2024,10,-2.384216608587137
22300164,2023-11-08,regular,1628418,Thomas Bryant,MIA,MEM,MIA,12,2,1,3,0.3333333333333333,0,0,,0,0,,1,5,6,0,0,0,1,1,-9,1,2024,7,-0.6350852961085883
22300164,2023-11-08,regular,1631170,Jaime Jaquez Jr.,MIA,MEM,MIA,21,11,4,5,0.8,1,1,1.0,2,3,0.6666666666666666,0,3,3,2,2,0,0,5,-6,1,2024,18,-0.15682433043586821
22300164,2023-11-08,regular,200768,Kyle Lowry,MIA,MEM,MIA,35,17,5,11,0.45454545454545453,4,7,0.5714285714285714,3,3,1.0,3,8,11,9,1,0,4,4,20,1,2024,34,1.4577157570503714
22300164,2023-11-08,regular,1630696,Dru Smith,MIA,MEM,MIA,15,2,1,3,0.3333333333333333,0,2,0.0,0,0,,2,2,4,1,1,1,0,0,-3,1,2024,9,-0.506171068243531
22300164,2023-11-08,regular,1628389,Bam Adebayo,MIA,MEM,MIA,36,30,8,15,0.5333333333333333,0,0,,14,16,0.875,0,11,11,1,1,3,4,5,15,1,2024,42,1.9875713351231505
22300165,2023-11-08,regular,1630191,Isaiah Stewart,DET,MIL,DET,37,8,3,9,0.3333333333333333,2,7,0.2857142857142857,0,0,,1,3,4,1,0,2,1,4,-4,0,2024,14,-0.7343056097424296
22300165,2023-11-08,regular,1641709,Ausar Thompson,DET,MIL,DET,37,6,3,8,0.375,0,1,0.0,0,0,,3,12,15,3,0,1,2,4,-6,0,2024,23,-0.5268536104479975
22300165,2023-11-08,regular,1630649,Stanley Umude,DET,MIL,DET,9,2,1,2,0.5,0,1,0.0,0,0,,0,0,0,0,0,1,2,1,-2,0,2024,1,-0.5627349621731358
22300165,2023-11-08,regular,1631197,Jared Rhoden,DET,MIL,DET,13,6,3,4,0.75,0,1,0.0,0,0,,0,1,1,3,0,0,0,2,10,0,2024,10,0.25400876574045156
22300165,2023-11-08,regular,1628963,Marvin Bagley III,DET,MIL,DET,20,12,5,6,0.8333333333333334,0,0,,2,2,1.0,2,0,2,2,0,1,1,4,1,0,2024,16,0.061101613338399904
22300165,2023-11-08,regular,1631204,Marcus Sasser,DET,MIL,DET,28,26,11,17,0.6470588235294118,3,7,0.42857142857142855,1,1,1.0,0,6,6,2,1,0,3,1,5,0,2024,32,2.6249707036154515
22300165,2023-11-08,regular,1631105,Jalen Duren,DET,MIL,DET,28,11,5,10,0.5,0,1,0.0,1,1,1.0,3,9,12,5,0,0,2,5,-3,0,2024,26,-0.5504072456987714
22300165,2023-11-08,regular,1630595,Cade Cunningham,DET,MIL,DET,39,33,11,27,0.4074074074074074,2,8,0.25,9,10,0.9,2,6,8,8,0,0,5,2,-8,0,2024,44,1.1992118379707621
22300165,2023-11-08,regular,1630165,Killian Hayes,DET,MIL,DET,29,14,6,15,0.4,0,3,0.0,2,2,1.0,0,5,5,4,1,0,1,1,-3,0,2024,23,1.1928263000513033
22300165,2023-11-08,regular,203507,Giannis Antetokounmpo,MIL,MIL,DET,22,15,6,16,0.375,0,2,0.0,3,6,0.5,0,9,9,5,0,3,1,1,5,1,2024,31,-1.692884785390671
22300165,2023-11-08,regular,1626171,Bobby Portis,MIL,MIL,DET,23,18,7,14,0.5,1,4,0.25,3,3,1.0,2,3,5,2,0,0,2,1,-5,1,2024,23,0.6145879195953231
22300165,2023-11-08,regular,1626166,Cameron Payne,MIL,MIL,DET,24,7,1,4,0.25,1,3,0.3333333333333333,4,4,1.0,0,1,1,3,2,0,1,2,7,1,2024,12,-0.06247910649950693
22300165,2023-11-08,regular,1630699,MarJon Beauchamp,MIL,MIL,DET,27,10,4,8,0.5,0,3,0.0,2,2,1.0,1,1,2,1,0,0,1,4,-25,1,2024,12,1.5289048488510688
22300165,2023-11-08,regular,1626192,Pat Connaughton,MIL,MIL,DET,19,2,1,3,0.3333333333333333,0,1,0.0,0,0,,0,0,0,1,0,0,1,0,-4,1,2024,2,-1.0131150100695174
22300165,2023-11-08,regular,1641748,Andre Jackson Jr.,MIL,MIL,DET,4,0,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,3,0,1,2024,1,-0.7246402903649116
22300165,2023-11-08,regular,201572,Brook Lopez,MIL,MIL,DET,26,14,5,8,0.625,4,6,0.6666666666666666,0,0,,0,6,6,0,0,4,3,4,5,1,2024,21,0.24318597988975152
22300165,2023-11-08,regular,1627736,Malik Beasley,MIL,MIL,DET,25,10,4,6,0.6666666666666666,1,2,0.5,1,1,1.0,2,4,6,2,1,0,0,0,24,1,2024,19,-0.19369482657154216
22300165,2023-11-08,regular,203109,Jae Crowder,MIL,MIL,DET,37,10,3,6,0.5,2,4,0.5,2,3,0.6666666666666666,0,5,5,2,1,0,0,2,-2,1,2024,18,0.8087481502367518
22300165,2023-11-08,regular,203081,Damian Lillard,MIL,MIL,DET,34,34,10,25,0.4,2,12,0.16666666666666666,12,13,0.9230769230769231,0,2,2,3,3,0,1,1,5,1,2024,41,1.1742602057234146
22300166,2023-11-08,regular,201144,Mike Conley,MIN,MIN,NOP,21,12,4,5,0.8,4,5,0.8,0,0,,0,4,4,4,1,0,0,2,16,1,2024,21,0.10575544694644869
22300166,2023-11-08,regular,1629675,Naz Reid,MIN,MIN,NOP,22,9,4,8,0.5,1,4,0.25,0,0,,1,3,4,0,1,0,0,2,17,1,2024,14,-0.6876875390949314
22300166,2023-11-08,regular,1631169,Josh Minott,MIN,MIN,NOP,3,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,2,-6,1,2024,0,-0.949914695362156
22300166,2023-11-08,regular,1630227,Daishen Nix,MIN,MIN,NOP,3,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,-6,1,2024,0,-0.8813128438682392
22300166,2023-11-08,regular,1630568,Luka Garza,MIN,MIN,NOP,5,5,2,4,0.5,0,0,,1,2,0.5,1,1,2,0,0,0,0,3,-6,1,2024,7,0.23427543555033764
22300166,2023-11-08,regular,1628972,Troy Brown Jr.,MIN,MIN,NOP,5,4,2,5,0.4,0,1,0.0,0,0,,1,0,1,0,0,0,0,0,-6,1,2024,5,-0.04384069719545814
22300166,2023-11-08,regular,1629638,Nickeil Alexander-Walker,MIN,MIN,NOP,18,0,0,1,0.0,0,1,0.0,0,0,,0,4,4,8,1,0,2,0,-13,1,2024,11,-1.4915797962227055
22300166,2023-11-08,regular,1630183,Jaden McDaniels,MIN,MIN,NOP,26,10,4,7,0.5714285714285714,2,5,0.4,0,0,,0,0,0,3,0,0,0,2,18,1,2024,13,-0.09278352093060716
22300166,2023-11-08,regular,203497,Rudy Gobert,MIN,MIN,NOP,32,17,4,5,0.8,0,0,,9,12,0.75,5,16,21,1,0,2,4,2,24,1,2024,37,0.5858326826677102
22300166,2023-11-08,regular,1626157,Karl-Anthony Towns,MIN,MIN,NOP,28,23,9,12,0.75,4,5,0.8,1,2,0.5,0,3,3,0,0,1,3,6,12,1,2024,24,0.14714669904052982
22300166,2023-11-08,regular,203937,Kyle Anderson,MIN,MIN,NOP,25,6,2,3,0.6666666666666666,1,2,0.5,1,2,0.5,0,2,2,5,1,2,2,2,16,1,2024,14,-0.11762250044393602
22300166,2023-11-08,regular,1629003,Shake Milton,MIN,MIN,NOP,19,10,4,9,0.4444444444444444,1,5,0.2,1,1,1.0,0,4,4,1,2,0,2,1,4,1,2024,15,1.3713576094956754
22300166,2023-11-08,regular,1630162,Anthony Edwards,MIN,MIN,NOP,33,26,10,22,0.45454545454545453,2,8,0.25,4,5,0.8,0,3,3,8,3,2,3,1,35,1,2024,39,0.006600082728189112
22300166,2023-11-08,regular,1626204,Larry Nance Jr.,NOP,MIN,NOP,18,6,3,7,0.42857142857142855,0,1,0.0,0,0,,2,1,3,0,2,0,1,1,-11,0,2024,10,0.019677283114348958
22300166,2023-11-08,regular,1630184,Kira Lewis Jr.,NOP,MIN,NOP,19,2,1,7,0.14285714285714285,0,1,0.0,0,0,,1,2,3,2,0,0,1,2,7,0,2024,6,-0.31919102271214866
22300166,2023-11-08,regular,1630526,Jeremiah Robinson-Earl,NOP,MIN,NOP,28,11,3,7,0.42857142857142855,1,2,0.5,4,4,1.0,3,6,9,1,0,0,2,2,-18,0,2024,19,2.4395542001706794
22300166,2023-11-08,regular,1630346,Matt Ryan,NOP,MIN,NOP,26,12,2,5,0.4,2,4,0.5,6,6,1.0,0,4,4,1,0,0,5,4,-4,0,2024,12,1.092511822963909
22300166,2023-11-08,regular,1630604,E.J. Liddell,NOP,MIN,NOP,5,4,1,3,0.3333333333333333,0,2,0.0,2,2,1.0,0,0,0,0,0,1,1,1,6,0,2024,4,2.4748737341529163
22300166,2023-11-08,regular,1641722,Jordan Hawkins,NOP,MIN,NOP,30,14,4,11,0.36363636363636365,2,5,0.4,4,4,1.0,0,1,1,1,0,0,2,5,-19,0,2024,14,0.8306938525640046
22300166,2023-11-08,regular,203469,Cody Zeller,NOP,MIN,NOP,12,4,1,2,0.5,0,0,,2,3,0.6666666666666666,2,3,5,6,0,0,0,3,8,0,2024,15,1.0450699142980857
