gameid,date,type,teamid,team,home,away,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,win,season,home_game,normalized_pts,win_encoded
22300234,2023-11-22,regular,1610612741,CHI,OKC,CHI,48.0,102.0,34.0,88.0,0.38636363636363635,17.0,44.0,0.38636363636363635,17.0,17.0,1.0,11.0,27.0,38.0,22.0,12.0,7.0,2.0,26.0,-14.0,0.0,2024,0,-0.8978888405880014,0
22300234,2023-11-22,regular,1610612760,OKC,OKC,CHI,48.0,116.0,37.0,75.0,0.49333333333333335,11.0,29.0,0.3793103448275862,31.0,38.0,0.8157894736842105,11.0,34.0,45.0,24.0,14.0,4.0,12.0,17.0,14.0,1.0,2024,1,-0.3429794118511032,1
22300235,2023-11-22,regular,1610612746,LAC,SAS,LAC,48.0,109.0,39.0,85.0,0.4588235294117647,9.0,28.0,0.32142857142857145,22.0,29.0,0.7586206896551724,11.0,39.0,50.0,29.0,16.0,10.0,3.0,23.0,7.0,1.0,2024,0,-0.5114346014149128,1
22300235,2023-11-22,regular,1610612759,SAS,SAS,LAC,48.0,102.0,35.0,91.0,0.38461538461538464,11.0,38.0,0.2894736842105263,21.0,23.0,0.9130434782608695,10.0,34.0,44.0,26.0,14.0,8.0,6.0,24.0,-7.0,0.0,2024,1,-0.8312210757539501,0
22300236,2023-11-22,regular,1610612744,GSW,PHX,GSW,48.0,115.0,43.0,90.0,0.4777777777777778,10.0,32.0,0.3125,19.0,29.0,0.6551724137931034,11.0,32.0,43.0,29.0,16.0,10.0,3.0,34.0,-8.0,0.0,2024,0,-0.2078799112744638,0
22300236,2023-11-22,regular,1610612756,PHX,PHX,GSW,48.0,123.0,34.0,76.0,0.4473684210526316,11.0,28.0,0.39285714285714285,44.0,52.0,0.8461538461538461,11.0,32.0,43.0,22.0,15.0,9.0,8.0,22.0,8.0,1.0,2024,1,0.6388448068299222,1
22300237,2023-11-22,regular,1610612757,POR,POR,UTA,48.0,121.0,47.0,92.0,0.5108695652173914,17.0,39.0,0.4358974358974359,10.0,15.0,0.6666666666666666,14.0,23.0,37.0,31.0,14.0,9.0,6.0,21.0,16.0,1.0,2024,1,1.1320048756496008,1
22300237,2023-11-22,regular,1610612762,UTA,POR,UTA,48.0,105.0,37.0,79.0,0.46835443037974683,10.0,31.0,0.3225806451612903,21.0,26.0,0.8076923076923077,14.0,30.0,44.0,25.0,24.0,7.0,3.0,13.0,-16.0,0.0,2024,0,-0.8341640333590538,0
22300238,2023-11-22,regular,1610612742,DAL,LAL,DAL,48.0,104.0,38.0,96.0,0.3958333333333333,16.0,50.0,0.32,12.0,16.0,0.75,11.0,37.0,48.0,21.0,4.0,5.0,4.0,18.0,3.0,1.0,2024,0,-0.9706480948984806,1
22300238,2023-11-22,regular,1610612747,LAL,LAL,DAL,48.0,101.0,39.0,84.0,0.4642857142857143,11.0,29.0,0.3793103448275862,12.0,19.0,0.631578947368421,9.0,42.0,51.0,26.0,13.0,1.0,2.0,17.0,-3.0,0.0,2024,1,-1.366414229907227,0
22300043,2023-11-24,regular,1610612738,BOS,ORL,BOS,48.0,96.0,31.0,76.0,0.40789473684210525,7.0,29.0,0.2413793103448276,27.0,37.0,0.7297297297297297,4.0,27.0,31.0,17.0,15.0,10.0,4.0,18.0,-17.0,0.0,2024,0,-1.9889466698730256,0
22300043,2023-11-24,regular,1610612753,ORL,ORL,BOS,48.0,113.0,43.0,85.0,0.5058823529411764,11.0,28.0,0.39285714285714285,16.0,22.0,0.7272727272727273,13.0,35.0,48.0,23.0,18.0,5.0,3.0,28.0,17.0,1.0,2024,1,0.22650591395211575,1
22300044,2023-11-24,regular,1610612763,MEM,MEM,PHX,48.0,89.0,37.0,80.0,0.4625,9.0,33.0,0.2727272727272727,6.0,10.0,0.6,6.0,29.0,35.0,22.0,15.0,6.0,2.0,22.0,-21.0,0.0,2024,1,-1.7043448989763679,0
22300044,2023-11-24,regular,1610612756,PHX,MEM,PHX,48.0,110.0,39.0,76.0,0.5131578947368421,11.0,31.0,0.3548387096774194,21.0,28.0,0.75,7.0,34.0,41.0,22.0,13.0,10.0,6.0,12.0,21.0,1.0,2024,0,-0.5904125290558135,1
22300045,2023-11-24,regular,1610612748,MIA,NYK,MIA,48.0,98.0,34.0,87.0,0.39080459770114945,10.0,37.0,0.2702702702702703,20.0,21.0,0.9523809523809523,10.0,31.0,41.0,20.0,11.0,11.0,0.0,19.0,-2.0,0.0,2024,0,-1.0648150504394311,0
22300045,2023-11-24,regular,1610612752,NYK,NYK,MIA,48.0,100.0,39.0,81.0,0.48148148148148145,10.0,29.0,0.3448275862068966,12.0,18.0,0.6666666666666666,6.0,40.0,46.0,21.0,19.0,7.0,2.0,14.0,2.0,1.0,2024,1,-1.046869796919818,1
22300046,2023-11-24,regular,1610612741,CHI,TOR,CHI,48.0,108.0,42.0,82.0,0.5121951219512195,12.0,27.0,0.4444444444444444,12.0,19.0,0.631578947368421,9.0,28.0,37.0,20.0,13.0,5.0,2.0,20.0,-13.0,0.0,2024,0,-0.3716842177317775,0
22300046,2023-11-24,regular,1610612761,TOR,TOR,CHI,48.0,121.0,44.0,83.0,0.5301204819277109,13.0,39.0,0.3333333333333333,20.0,27.0,0.7407407407407407,13.0,27.0,40.0,32.0,14.0,8.0,6.0,14.0,13.0,1.0,2024,1,0.6812249385630784,1
22300047,2023-11-24,regular,1610612765,DET,IND,DET,48.0,113.0,43.0,90.0,0.4777777777777778,7.0,18.0,0.3888888888888889,20.0,24.0,0.8333333333333334,14.0,29.0,43.0,22.0,14.0,6.0,11.0,18.0,-23.0,0.0,2024,0,0.2882327157621729,0
22300047,2023-11-24,regular,1610612754,IND,IND,DET,48.0,136.0,49.0,102.0,0.4803921568627451,16.0,38.0,0.42105263157894735,22.0,24.0,0.9166666666666666,15.0,25.0,40.0,24.0,9.0,7.0,8.0,21.0,23.0,1.0,2024,1,0.9341989520065453,1
22300048,2023-11-24,regular,1610612743,DEN,HOU,DEN,48.0,86.0,32.0,94.0,0.3404255319148936,7.0,30.0,0.23333333333333334,15.0,21.0,0.7142857142857143,16.0,30.0,46.0,17.0,15.0,8.0,4.0,14.0,-19.0,0.0,2024,0,-2.334824630027194,0
22300048,2023-11-24,regular,1610612745,HOU,HOU,DEN,48.0,105.0,40.0,82.0,0.4878048780487805,12.0,29.0,0.41379310344827586,13.0,15.0,0.8666666666666667,6.0,43.0,49.0,25.0,14.0,9.0,9.0,21.0,19.0,1.0,2024,1,-0.7411518853355878,1
22300049,2023-11-24,regular,1610612749,MIL,MIL,WAS,48.0,131.0,48.0,92.0,0.5217391304347826,9.0,31.0,0.2903225806451613,26.0,33.0,0.7878787878787878,10.0,40.0,50.0,28.0,9.0,6.0,6.0,22.0,3.0,1.0,2024,1,0.8993360915922138,1
22300049,2023-11-24,regular,1610612764,WAS,MIL,WAS,48.0,128.0,48.0,100.0,0.48,15.0,37.0,0.40540540540540543,17.0,21.0,0.8095238095238095,12.0,34.0,46.0,29.0,9.0,3.0,4.0,24.0,-3.0,0.0,2024,0,1.3535337736721773,0
22300050,2023-11-24,regular,1610612750,MIN,MIN,SAC,48.0,111.0,36.0,82.0,0.43902439024390244,12.0,33.0,0.36363636363636365,27.0,29.0,0.9310344827586207,10.0,34.0,44.0,25.0,18.0,6.0,9.0,18.0,-13.0,0.0,2024,1,-0.21489522794180907,0
22300050,2023-11-24,regular,1610612758,SAC,MIN,SAC,48.0,124.0,49.0,100.0,0.49,17.0,35.0,0.4857142857142857,9.0,11.0,0.8181818181818182,14.0,32.0,46.0,25.0,13.0,7.0,4.0,19.0,13.0,1.0,2024,0,0.5922282854455344,1
22300051,2023-11-24,regular,1610612744,GSW,GSW,SAS,48.0,118.0,40.0,81.0,0.49382716049382713,19.0,42.0,0.4523809523809524,19.0,24.0,0.7916666666666666,7.0,34.0,41.0,35.0,24.0,7.0,2.0,21.0,6.0,1.0,2024,1,0.0433924086640865,1
22300051,2023-11-24,regular,1610612759,SAS,GSW,SAS,48.0,112.0,45.0,100.0,0.45,12.0,47.0,0.2553191489361702,10.0,12.0,0.8333333333333334,15.0,31.0,46.0,28.0,20.0,10.0,3.0,18.0,-6.0,0.0,2024,0,-0.0080311215048688,0
22300052,2023-11-24,regular,1610612746,LAC,LAC,NOP,48.0,106.0,42.0,92.0,0.45652173913043476,11.0,37.0,0.2972972972972973,11.0,17.0,0.6470588235294118,8.0,31.0,39.0,27.0,11.0,11.0,8.0,24.0,-10.0,0.0,2024,1,-0.743134255094597,0
22300052,2023-11-24,regular,1610612740,NOP,LAC,NOP,48.0,116.0,43.0,88.0,0.48863636363636365,10.0,24.0,0.4166666666666667,20.0,27.0,0.7407407407407407,12.0,38.0,50.0,26.0,15.0,6.0,5.0,19.0,10.0,1.0,2024,0,0.0867028780640459,1
22300239,2023-11-25,regular,1610612760,OKC,OKC,PHI,48.0,123.0,43.0,98.0,0.4387755102040816,16.0,43.0,0.37209302325581395,21.0,26.0,0.8076923076923077,13.0,25.0,38.0,29.0,4.0,3.0,3.0,27.0,-4.0,0.0,2024,1,0.2446927744251164,0
22300239,2023-11-25,regular,1610612755,PHI,OKC,PHI,48.0,127.0,38.0,83.0,0.4578313253012048,14.0,41.0,0.34146341463414637,37.0,45.0,0.8222222222222222,17.0,32.0,49.0,30.0,13.0,2.0,9.0,26.0,4.0,1.0,2024,0,0.9058128531450264,1
22300240,2023-11-25,regular,1610612751,BKN,BKN,MIA,48.0,112.0,39.0,78.0,0.5,14.0,36.0,0.3888888888888889,20.0,23.0,0.8695652173913043,8.0,34.0,42.0,27.0,13.0,11.0,9.0,18.0,15.0,1.0,2024,1,0.11863430913988994,1
22300240,2023-11-25,regular,1610612748,MIA,BKN,MIA,48.0,97.0,38.0,87.0,0.4367816091954023,11.0,34.0,0.3235294117647059,10.0,13.0,0.7692307692307693,13.0,31.0,44.0,24.0,18.0,6.0,3.0,18.0,-15.0,0.0,2024,0,-1.152850940436392,0
22300241,2023-11-25,regular,1610612737,ATL,WAS,ATL,48.0,136.0,52.0,102.0,0.5098039215686274,18.0,37.0,0.4864864864864865,14.0,20.0,0.7,17.0,32.0,49.0,29.0,10.0,13.0,2.0,15.0,28.0,1.0,2024,0,1.4052520099875314,1
22300241,2023-11-25,regular,1610612764,WAS,WAS,ATL,48.0,108.0,43.0,88.0,0.48863636363636365,10.0,38.0,0.2631578947368421,12.0,12.0,1.0,8.0,33.0,41.0,33.0,20.0,5.0,6.0,17.0,-28.0,0.0,2024,1,-0.5453502201878497,0
22300242,2023-11-25,regular,1610612739,CLE,CLE,LAL,48.0,115.0,43.0,91.0,0.4725274725274725,9.0,28.0,0.32142857142857145,20.0,23.0,0.8695652173913043,7.0,30.0,37.0,30.0,14.0,13.0,4.0,16.0,-6.0,0.0,2024,1,0.21698976206414478,0
22300242,2023-11-25,regular,1610612747,LAL,CLE,LAL,48.0,121.0,47.0,90.0,0.5222222222222223,9.0,27.0,0.3333333333333333,18.0,21.0,0.8571428571428571,9.0,35.0,44.0,34.0,18.0,9.0,8.0,15.0,6.0,1.0,2024,0,0.24684865888793422,1
22300243,2023-11-25,regular,1610612740,NOP,UTA,NOP,48.0,100.0,39.0,93.0,0.41935483870967744,11.0,36.0,0.3055555555555556,11.0,18.0,0.6111111111111112,13.0,29.0,42.0,31.0,13.0,15.0,4.0,17.0,-5.0,0.0,2024,0,-1.1146235973800611,0
22300243,2023-11-25,regular,1610612762,UTA,UTA,NOP,48.0,105.0,38.0,87.0,0.4367816091954023,15.0,43.0,0.3488372093023256,14.0,17.0,0.8235294117647058,14.0,38.0,52.0,23.0,24.0,8.0,6.0,13.0,5.0,1.0,2024,1,-0.8341640333590538,1
22300244,2023-11-25,regular,1610612742,DAL,LAC,DAL,48.0,88.0,34.0,91.0,0.37362637362637363,9.0,38.0,0.23684210526315788,11.0,14.0,0.7857142857142857,10.0,27.0,37.0,17.0,9.0,6.0,5.0,24.0,-19.0,0.0,2024,0,-2.0916782890065844,0
22300244,2023-11-25,regular,1610612746,LAC,LAC,DAL,48.0,107.0,38.0,88.0,0.4318181818181818,8.0,29.0,0.27586206896551724,23.0,31.0,0.7419354838709677,17.0,40.0,57.0,25.0,13.0,2.0,6.0,16.0,19.0,1.0,2024,1,-0.665901037201369,1
22300245,2023-11-26,regular,1610612749,MIL,MIL,POR,48.0,108.0,35.0,89.0,0.39325842696629215,14.0,42.0,0.3333333333333333,24.0,32.0,0.75,18.0,34.0,52.0,19.0,17.0,13.0,11.0,20.0,6.0,1.0,2024,1,-0.8208950126095249,1
22300245,2023-11-26,regular,1610612757,POR,MIL,POR,48.0,102.0,37.0,91.0,0.4065934065934066,13.0,32.0,0.40625,15.0,20.0,0.75,11.0,29.0,40.0,21.0,20.0,15.0,4.0,26.0,-6.0,0.0,2024,0,-0.3377147879021303,0
22300246,2023-11-26,regular,1610612737,ATL,BOS,ATL,48.0,103.0,36.0,88.0,0.4090909090909091,19.0,53.0,0.3584905660377358,12.0,19.0,0.631578947368421,11.0,32.0,43.0,15.0,16.0,5.0,4.0,17.0,-10.0,0.0,2024,0,-1.214887714556953,0
22300246,2023-11-26,regular,1610612738,BOS,BOS,ATL,48.0,113.0,42.0,95.0,0.4421052631578947,13.0,47.0,0.2765957446808511,16.0,20.0,0.8,18.0,40.0,58.0,24.0,13.0,9.0,3.0,19.0,10.0,1.0,2024,1,-0.6129706610377913,1
22300247,2023-11-26,regular,1610612752,NYK,NYK,PHX,48.0,113.0,39.0,86.0,0.45348837209302323,12.0,29.0,0.41379310344827586,23.0,32.0,0.71875,13.0,25.0,38.0,18.0,7.0,7.0,5.0,19.0,-3.0,0.0,2024,1,0.016965478119767945,0
22300247,2023-11-26,regular,1610612756,PHX,NYK,PHX,48.0,116.0,42.0,91.0,0.46153846153846156,16.0,38.0,0.42105263157894735,16.0,21.0,0.7619047619047619,18.0,29.0,47.0,27.0,13.0,4.0,11.0,25.0,3.0,1.0,2024,0,-0.023062989416243223,1
22300248,2023-11-26,regular,1610612766,CHA,ORL,CHA,48.0,117.0,44.0,83.0,0.5301204819277109,13.0,30.0,0.43333333333333335,16.0,25.0,0.64,5.0,31.0,36.0,27.0,18.0,6.0,7.0,26.0,-13.0,0.0,2024,0,0.8590241392299484,0
22300248,2023-11-26,regular,1610612753,ORL,ORL,CHA,48.0,130.0,47.0,87.0,0.5402298850574713,10.0,27.0,0.37037037037037035,26.0,33.0,0.7878787878787878,7.0,37.0,44.0,33.0,15.0,10.0,3.0,26.0,13.0,1.0,2024,1,1.744531125727356,1
22300249,2023-11-26,regular,1610612763,MEM,MEM,MIN,48.0,97.0,34.0,88.0,0.38636363636363635,10.0,37.0,0.2702702702702703,19.0,27.0,0.7037037037037037,11.0,24.0,35.0,24.0,14.0,4.0,4.0,18.0,-22.0,0.0,2024,1,-0.8935760420303942,0
22300249,2023-11-26,regular,1610612750,MIN,MEM,MIN,48.0,119.0,43.0,81.0,0.5308641975308642,15.0,34.0,0.4411764705882353,18.0,23.0,0.782608695652174,6.0,36.0,42.0,30.0,16.0,5.0,5.0,26.0,22.0,1.0,2024,0,0.6552977938472477,1
22300250,2023-11-26,regular,1610612751,BKN,BKN,CHI,48.0,118.0,41.0,83.0,0.4939759036144578,25.0,53.0,0.4716981132075472,11.0,15.0,0.7333333333333333,8.0,31.0,39.0,29.0,11.0,7.0,2.0,19.0,9.0,1.0,2024,1,0.5542169964296335,1
22300250,2023-11-26,regular,1610612741,CHI,BKN,CHI,48.0,109.0,40.0,83.0,0.4819277108433735,12.0,32.0,0.375,17.0,22.0,0.7727272727272727,10.0,30.0,40.0,21.0,11.0,3.0,2.0,18.0,-9.0,0.0,2024,0,-0.28398344725574015,0
22300251,2023-11-26,regular,1610612739,CLE,CLE,TOR,48.0,105.0,45.0,97.0,0.4639175257731959,10.0,31.0,0.3225806451612903,5.0,6.0,0.8333333333333334,12.0,37.0,49.0,29.0,14.0,2.0,5.0,18.0,3.0,1.0,2024,1,-0.7001834590317272,1
22300251,2023-11-26,regular,1610612761,TOR,CLE,TOR,48.0,102.0,37.0,89.0,0.4157303370786517,8.0,32.0,0.25,20.0,29.0,0.6896551724137931,17.0,33.0,50.0,17.0,12.0,9.0,3.0,11.0,-3.0,0.0,2024,0,-0.8157404412412613,0
22300252,2023-11-26,regular,1610612743,DEN,DEN,SAS,48.0,132.0,50.0,89.0,0.5617977528089888,12.0,28.0,0.42857142857142855,20.0,25.0,0.8,11.0,34.0,45.0,38.0,20.0,8.0,3.0,25.0,12.0,1.0,2024,1,1.387473977099845,1
22300252,2023-11-26,regular,1610612759,SAS,DEN,SAS,48.0,120.0,42.0,93.0,0.45161290322580644,14.0,37.0,0.3783783783783784,22.0,26.0,0.8461538461538461,10.0,25.0,35.0,34.0,15.0,10.0,6.0,22.0,-12.0,0.0,2024,0,0.6505208418943962,0
22300253,2023-11-27,regular,1610612765,DET,DET,WAS,48.0,107.0,43.0,102.0,0.4215686274509804,8.0,38.0,0.21052631578947367,13.0,19.0,0.6842105263157895,18.0,31.0,49.0,29.0,17.0,7.0,11.0,22.0,-19.0,0.0,2024,1,-0.2657145348432527,0
22300253,2023-11-27,regular,1610612764,WAS,DET,WAS,48.0,126.0,45.0,89.0,0.5056179775280899,10.0,29.0,0.3448275862068966,26.0,28.0,0.9285714285714286,6.0,40.0,46.0,29.0,16.0,8.0,6.0,19.0,19.0,1.0,2024,0,1.1636453742861745,1
22300254,2023-11-27,regular,1610612754,IND,IND,POR,48.0,110.0,42.0,88.0,0.4772727272727273,8.0,33.0,0.24242424242424243,18.0,24.0,0.75,10.0,32.0,42.0,26.0,20.0,10.0,6.0,24.0,-4.0,0.0,2024,1,-0.9772330687976344,0
22300254,2023-11-27,regular,1610612757,POR,IND,POR,48.0,114.0,40.0,85.0,0.47058823529411764,9.0,18.0,0.5,25.0,31.0,0.8064516129032258,9.0,29.0,38.0,20.0,16.0,6.0,4.0,21.0,4.0,1.0,2024,0,0.5905292101305419,1
22300255,2023-11-27,regular,1610612747,LAL,PHI,LAL,48.0,94.0,39.0,83.0,0.46987951807228917,7.0,28.0,0.25,9.0,13.0,0.6923076923076923,6.0,26.0,32.0,23.0,17.0,3.0,4.0,18.0,-44.0,0.0,2024,0,-1.9310562409855334,0
22300255,2023-11-27,regular,1610612755,PHI,PHI,LAL,48.0,138.0,47.0,93.0,0.5053763440860215,22.0,46.0,0.4782608695652174,22.0,26.0,0.8461538461538461,15.0,33.0,48.0,33.0,7.0,11.0,2.0,17.0,44.0,1.0,2024,1,1.7017773718374318,1
22300256,2023-11-27,regular,1610612740,NOP,UTA,NOP,48.0,112.0,44.0,88.0,0.5,7.0,22.0,0.3181818181818182,17.0,25.0,0.68,11.0,37.0,48.0,27.0,8.0,5.0,1.0,25.0,-2.0,0.0,2024,0,-0.21362874079698085,0
22300256,2023-11-27,regular,1610612762,UTA,UTA,NOP,48.0,114.0,37.0,88.0,0.42045454545454547,17.0,48.0,0.3541666666666667,23.0,28.0,0.8214285714285714,9.0,34.0,43.0,31.0,10.0,6.0,4.0,23.0,2.0,1.0,2024,1,-0.12980126834877712,1
22300257,2023-11-27,regular,1610612743,DEN,LAC,DEN,48.0,113.0,44.0,92.0,0.4782608695652174,10.0,22.0,0.45454545454545453,15.0,28.0,0.5357142857142857,18.0,34.0,52.0,28.0,11.0,8.0,6.0,22.0,9.0,1.0,2024,0,-0.14999718671349724,1
22300257,2023-11-27,regular,1610612746,LAC,LAC,DEN,48.0,104.0,35.0,85.0,0.4117647058823529,6.0,20.0,0.3,28.0,34.0,0.8235294117647058,16.0,33.0,49.0,18.0,13.0,6.0,9.0,23.0,-9.0,0.0,2024,1,-0.8976006908810531,0
22300053,2023-11-28,regular,1610612738,BOS,BOS,CHI,48.0,124.0,47.0,90.0,0.5222222222222223,21.0,49.0,0.42857142857142855,9.0,12.0,0.75,11.0,41.0,52.0,36.0,16.0,6.0,9.0,18.0,27.0,1.0,2024,1,0.27736675644383096,1
22300053,2023-11-28,regular,1610612741,CHI,BOS,CHI,48.0,97.0,39.0,90.0,0.43333333333333335,9.0,28.0,0.32142857142857145,10.0,18.0,0.5555555555555556,9.0,28.0,37.0,25.0,8.0,11.0,7.0,13.0,-27.0,0.0,2024,0,-1.3363926929681882,0
22300054,2023-11-28,regular,1610612751,BKN,BKN,TOR,48.0,115.0,40.0,89.0,0.449438202247191,13.0,38.0,0.34210526315789475,22.0,26.0,0.8461538461538461,13.0,46.0,59.0,26.0,15.0,7.0,8.0,17.0,12.0,1.0,2024,1,0.3364256527847617,1
22300054,2023-11-28,regular,1610612761,TOR,BKN,TOR,48.0,103.0,39.0,101.0,0.38613861386138615,13.0,36.0,0.3611111111111111,12.0,19.0,0.631578947368421,15.0,31.0,46.0,27.0,7.0,11.0,3.0,21.0,-12.0,0.0,2024,0,-0.7369527896726118,0
22300055,2023-11-28,regular,1610612737,ATL,CLE,ATL,48.0,105.0,35.0,101.0,0.3465346534653465,13.0,44.0,0.29545454545454547,22.0,24.0,0.9166666666666666,14.0,30.0,44.0,21.0,11.0,9.0,3.0,16.0,-23.0,0.0,2024,0,-1.0560913676148629,0
22300055,2023-11-28,regular,1610612739,CLE,CLE,ATL,48.0,128.0,50.0,93.0,0.5376344086021505,13.0,36.0,0.3611111111111111,15.0,17.0,0.8823529411764706,12.0,43.0,55.0,27.0,17.0,8.0,12.0,20.0,23.0,1.0,2024,1,1.4093149494887782,1
22300056,2023-11-28,regular,1610612748,MIA,MIA,MIL,48.0,124.0,48.0,94.0,0.5106382978723404,14.0,30.0,0.4666666666666667,14.0,21.0,0.6666666666666666,8.0,27.0,35.0,32.0,6.0,3.0,5.0,22.0,-7.0,0.0,2024,1,1.2241180894815495,0
22300056,2023-11-28,regular,1610612749,MIL,MIA,MIL,48.0,131.0,47.0,88.0,0.5340909090909091,13.0,35.0,0.37142857142857144,24.0,27.0,0.8888888888888888,8.0,37.0,45.0,26.0,9.0,3.0,4.0,21.0,7.0,1.0,2024,0,0.8993360915922138,1
22300057,2023-11-28,regular,1610612766,CHA,NYK,CHA,48.0,91.0,37.0,89.0,0.4157303370786517,13.0,31.0,0.41935483870967744,4.0,7.0,0.5714285714285714,13.0,28.0,41.0,21.0,17.0,8.0,2.0,14.0,-24.0,0.0,2024,0,-1.2855185596438792,0
22300057,2023-11-28,regular,1610612752,NYK,NYK,CHA,48.0,115.0,41.0,88.0,0.4659090909090909,15.0,38.0,0.39473684210526316,18.0,20.0,0.9,15.0,39.0,54.0,21.0,16.0,10.0,7.0,12.0,24.0,1.0,2024,1,0.18063244351047347,1
22300058,2023-11-28,regular,1610612750,MIN,MIN,OKC,48.0,106.0,33.0,78.0,0.4230769230769231,14.0,33.0,0.42424242424242425,26.0,32.0,0.8125,10.0,41.0,51.0,18.0,20.0,3.0,9.0,17.0,3.0,1.0,2024,1,-0.7587658665599696,1
22300058,2023-11-28,regular,1610612760,OKC,MIN,OKC,48.0,103.0,37.0,90.0,0.4111111111111111,11.0,30.0,0.36666666666666664,18.0,23.0,0.782608695652174,9.0,27.0,36.0,22.0,10.0,8.0,4.0,23.0,-3.0,0.0,2024,0,-1.434370614935511,0
22300059,2023-11-28,regular,1610612742,DAL,DAL,HOU,48.0,121.0,42.0,89.0,0.47191011235955055,12.0,34.0,0.35294117647058826,25.0,29.0,0.8620689655172413,9.0,29.0,38.0,25.0,7.0,5.0,4.0,25.0,6.0,1.0,2024,1,0.2204464863413798,1
22300059,2023-11-28,regular,1610612745,HOU,DAL,HOU,48.0,115.0,42.0,85.0,0.49411764705882355,8.0,29.0,0.27586206896551724,23.0,29.0,0.7931034482758621,10.0,30.0,40.0,33.0,12.0,2.0,6.0,27.0,-6.0,0.0,2024,0,0.05328542966465019,0
22300060,2023-11-28,regular,1610612744,GSW,SAC,GSW,48.0,123.0,40.0,83.0,0.4819277108433735,17.0,41.0,0.4146341463414634,26.0,30.0,0.8666666666666667,9.0,43.0,52.0,25.0,20.0,6.0,6.0,31.0,-1.0,0.0,2024,0,0.4621796085616704,0
22300060,2023-11-28,regular,1610612758,SAC,SAC,GSW,48.0,124.0,41.0,91.0,0.45054945054945056,15.0,44.0,0.3409090909090909,27.0,42.0,0.6428571428571429,12.0,34.0,46.0,25.0,10.0,8.0,7.0,23.0,1.0,1.0,2024,1,0.5922282854455344,1
22300258,2023-11-29,regular,1610612765,DET,DET,LAL,48.0,107.0,40.0,97.0,0.41237113402061853,15.0,36.0,0.4166666666666667,12.0,14.0,0.8571428571428571,10.0,29.0,39.0,28.0,14.0,8.0,3.0,31.0,-26.0,0.0,2024,1,-0.2657145348432527,0
22300258,2023-11-29,regular,1610612747,LAL,DET,LAL,48.0,133.0,45.0,88.0,0.5113636363636364,12.0,34.0,0.35294117647058826,31.0,38.0,0.8157894736842105,8.0,41.0,49.0,28.0,12.0,7.0,10.0,12.0,26.0,1.0,2024,0,1.214806392165031,1
22300259,2023-11-29,regular,1610612753,ORL,ORL,WAS,48.0,139.0,51.0,84.0,0.6071428571428571,17.0,27.0,0.6296296296296297,20.0,24.0,0.8333333333333334,9.0,35.0,44.0,34.0,19.0,5.0,6.0,22.0,19.0,1.0,2024,1,2.5481915319613067,1
22300259,2023-11-29,regular,1610612764,WAS,ORL,WAS,48.0,120.0,41.0,87.0,0.47126436781609193,11.0,29.0,0.3793103448275862,27.0,35.0,0.7714285714285715,7.0,22.0,29.0,28.0,10.0,14.0,3.0,20.0,-19.0,0.0,2024,0,0.5939801761281664,0
22300260,2023-11-29,regular,1610612756,PHX,TOR,PHX,48.0,105.0,38.0,94.0,0.40425531914893614,7.0,26.0,0.2692307692307692,22.0,23.0,0.9565217391304348,12.0,35.0,47.0,25.0,10.0,3.0,5.0,15.0,-7.0,0.0,2024,0,-1.0632038120887888,0
22300260,2023-11-29,regular,1610612761,TOR,TOR,PHX,48.0,112.0,42.0,93.0,0.45161290322580644,10.0,27.0,0.37037037037037035,18.0,21.0,0.8571428571428571,15.0,34.0,49.0,25.0,10.0,7.0,5.0,22.0,7.0,1.0,2024,1,-0.02786392555476668,1
22300261,2023-11-29,regular,1610612763,MEM,MEM,UTA,48.0,105.0,43.0,87.0,0.4942528735632184,13.0,39.0,0.3333333333333333,6.0,8.0,0.75,12.0,39.0,51.0,26.0,17.0,9.0,10.0,15.0,14.0,1.0,2024,1,-0.08280718508442066,1
22300261,2023-11-29,regular,1610612762,UTA,MEM,UTA,48.0,91.0,34.0,90.0,0.37777777777777777,16.0,39.0,0.41025641025641024,7.0,12.0,0.5833333333333334,12.0,27.0,39.0,26.0,18.0,8.0,8.0,14.0,-14.0,0.0,2024,0,-1.929839445597262,0
22300262,2023-11-29,regular,1610612740,NOP,NOP,PHI,48.0,124.0,42.0,78.0,0.5384615384615384,10.0,30.0,0.3333333333333333,30.0,34.0,0.8823529411764706,13.0,27.0,40.0,33.0,21.0,11.0,4.0,22.0,10.0,1.0,2024,1,0.6873661157860994,1
22300262,2023-11-29,regular,1610612755,PHI,NOP,PHI,48.0,114.0,42.0,81.0,0.5185185185185185,14.0,34.0,0.4117647058823529,16.0,18.0,0.8888888888888888,8.0,22.0,30.0,28.0,21.0,8.0,7.0,26.0,-10.0,0.0,2024,0,-0.03487248712781667,0
22300263,2023-11-29,regular,1610612743,DEN,DEN,HOU,48.0,134.0,48.0,95.0,0.5052631578947369,19.0,43.0,0.4418604651162791,19.0,26.0,0.7307692307692307,13.0,28.0,41.0,37.0,4.0,4.0,2.0,18.0,10.0,1.0,2024,1,1.5493130469749337,1
